Adv2,INTERACTABLES,28,11,,,,,
14,6,10,30,IA106,12,11,20,0
15,6,2,2,IA056,30,0,0,0
16,6,23,19,IA049,-23,45,0,0
16,6,27,19,IA049,-27,45,0,0
17,6,20,0,IA055,0,0,8,2
17,6,7,1,IA069,0,0,13,5
17,6,20,1,IA069,1,0,13,5
17,6,4,10,IA021,0,0,2,3
18,6,12,0,IA045,-76,64,0,0
18,6,30,11,IA074,-94,53,0,0
18,6,12,14,IA045,-76,50,0,0
18,6,10,25,IA059,2,39,0,0
20,6,8,17,IA044,120,47,0,0
20,6,22,18,IA059,2,46,0,0
20,6,30,20,IA059,1,44,0,0
21,6,5,18,IA059,0,46,0,0
21,6,21,31,IA008,1,33,0,0
24,6,1,4,CHECKPOINT,7,60,0,0
10,7,6,1,IA106,0,31,20,127
10,7,16,21,IA073,80,34,0,0
10,7,4,27,IA064,0,5,0,0
11,7,23,20,IA067,60,0,56,0
11,7,23,21,IA065,-40,0,30,30
12,7,0,28,IA071,3,0,18,4
12,7,18,28,IA071,3,0,18,4
13,7,29,24,IA059,2,8,0,0
13,7,16,26,IA044,80,6,0,0
13,7,4,28,IA071,3,0,11,4
13,7,23,31,IA059,0,1,0,0
14,7,19,7,IA106,1,1,5,127
14,7,22,9,IA072,16,3,80,-80
14,7,8,28,IA053,0,0,0,0
15,7,31,20,IA072,16,3,80,-80
20,7,26,0,IA056,102,32,0,0
21,7,16,4,IA005,80,28,0,0
21,7,29,26,IA042,67,0,0,0
24,7,23,16,STAGE_GOAL,0,1,0,0
24,7,23,27,STAGE_GOAL,0,1,0,0
10,8,28,11,IA044,-92,-11,0,0
10,8,16,26,IA042,-80,0,0,0
11,8,8,8,IA071,3,0,24,4
11,8,8,16,IA071,1,0,18,4
11,8,26,16,IA071,1,0,18,4
12,8,12,4,IA071,1,0,18,4
12,8,30,4,IA071,1,0,17,4
13,8,30,3,IA059,2,-3,0,0
13,8,23,9,IA059,1,-9,0,0
14,8,8,21,IA010,2,-21,0,0
15,8,6,3,IA045,26,-3,0,0
24,8,23,9,STAGE_GOAL,0,1,0,0
24,8,23,22,STAGE_GOAL,0,1,0,0
24,9,23,5,STAGE_GOAL,0,1,0,0
24,9,23,18,STAGE_GOAL,1,1,0,0
