Adv2,INTERACTABLES,35,11,,,,,
6,6,12,8,IA085,52,56,0,0
6,6,2,24,IA001,62,40,0,0
6,6,6,24,IA001,58,40,0,0
6,6,10,24,IA001,54,40,0,0
6,6,14,24,IA001,50,40,0,0
6,6,18,24,IA001,46,40,0,0
6,6,22,24,IA001,42,40,0,0
7,6,2,12,CHECKPOINT,1,52,0,0
9,6,21,18,IA025,-53,46,0,0
10,6,8,10,IA025,-72,54,0,0
10,6,1,18,IA025,-65,46,0,0
12,6,4,5,IA097,2,59,0,0
14,6,29,0,IA086,2,64,30,0
15,6,20,5,IA092,1,59,0,0
15,6,9,17,IA086,6,47,35,0
16,6,29,7,IA087,-29,57,0,0
17,6,6,7,IA087,-38,57,0,0
17,6,14,7,IA087,-46,57,0,0
18,6,21,21,IA086,6,43,45,0
18,6,12,24,CHECKPOINT,3,40,0,0
18,6,24,28,IA004,-88,36,0,0
19,6,17,8,IA086,7,56,110,0
19,6,2,16,IA055,0,0,2,6
20,6,0,8,IA021,0,0,2,6
20,6,16,12,IA055,0,1,6,2
21,6,16,13,IA010,0,51,0,0
22,6,28,8,IA012,0,56,0,0
22,6,4,27,IA013,0,37,0,0
25,6,28,12,TOGGLE_PLAYER_LAYER__BACK,0,0,5,2
25,6,12,13,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,3
25,6,15,13,TOGGLE_PLAYER_LAYER__BACK,0,0,3,3
25,6,28,14,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,18
25,6,31,14,TOGGLE_PLAYER_LAYER__BACK,0,0,2,18
26,6,26,0,IA001,-90,64,0,0
29,6,29,15,IA021,-2,0,4,2
29,6,29,25,IA021,0,0,4,2
30,6,22,6,IA005,42,58,0,0
14,7,31,25,IA055,0,1,5,2
17,7,2,23,IA087,-34,9,0,0
17,7,9,23,IA087,-41,9,0,0
17,7,18,23,IA087,-50,9,0,0
17,7,0,28,CHECKPOINT,2,4,0,0
17,7,26,31,IA062,-58,1,0,0
22,7,28,14,IA012,0,18,0,0
29,7,24,12,IA055,0,0,2,6
18,8,14,18,IA081,0,0,2,5
22,8,4,1,IA013,0,-1,0,0
22,8,28,20,IA012,0,-20,0,0
23,8,29,12,IA084,1,0,0,0
27,8,0,27,IA013,0,-27,0,0
28,8,10,8,IA022,118,-8,0,0
28,8,19,10,IA086,0,-10,55,0
29,8,17,5,IA086,6,-5,55,0
29,8,11,6,IA022,85,-6,0,0
32,8,13,12,STAGE_GOAL,0,1,0,0
18,9,7,0,IA031,-71,0,0,0
21,9,22,24,IA031,74,0,0,0
22,9,4,7,IA013,0,-39,0,0
22,9,28,26,IA014,0,-58,0,0
26,9,22,20,IA088,-86,-52,0,0
26,9,13,30,CHECKPOINT,4,1,1,1
27,9,24,14,IA014,0,-46,0,0
32,9,13,0,STAGE_GOAL,1,1,0,0
26,10,26,7,IA022,-90,-71,0,0
27,10,6,7,IA022,-102,-71,0,0
28,10,26,5,IA008,1,-69,0,0
