Adv2,INTERACTABLES,30,11,,,,,
17,2,22,8,IA005,-54,-72,0,0
17,2,26,8,IA001,-58,-72,0,0
17,2,30,8,IA005,-62,-72,0,0
17,2,17,21,IA057,-49,-85,0,0
17,2,14,29,IA062,-46,-93,0,0
18,2,18,4,IA022,-82,-68,0,0
18,2,2,8,IA001,-66,-72,0,0
18,2,6,8,IA005,0,-72,0,0
18,2,10,8,IA001,-74,-72,0,0
18,2,29,23,IA050,6,6,10,2
18,2,29,23,IA050,2,6,9,2
18,2,29,23,IA050,0,6,9,2
18,2,29,23,IA050,4,6,9,2
18,2,29,23,IA049,0,0,0,0
20,2,8,26,IA053,0,0,0,0
22,2,24,4,IA059,2,-68,0,0
22,2,17,8,IA059,0,-72,0,0
22,2,24,11,IA059,1,-75,0,0
22,2,17,20,IA042,47,0,0,0
24,2,2,24,IA067,60,0,56,0
24,2,6,24,IA065,9,5,15,31
24,2,2,25,IA065,6,0,30,30
24,2,14,28,IA066,68,32,30,0
28,2,15,1,STAGE_GOAL,0,0,0,0
28,2,15,16,STAGE_GOAL,0,0,0,0
1,3,23,19,IA051,0,-115,0,0
1,3,28,19,IA051,0,-115,0,0
3,3,28,6,IA114,0,-102,0,0
3,3,8,17,IA048,-5,0,7,2
3,3,0,25,IA069,1,0,13,5
3,3,11,25,IA069,0,0,13,5
8,3,9,1,IA054,-9,-97,0,0
8,3,31,1,IA054,0,-97,0,0
8,3,9,12,IA052,-9,-108,0,0
8,3,23,17,IA059,2,-113,0,0
8,3,9,18,IA052,-9,-114,0,0
8,3,31,24,IA059,0,-120,0,0
8,3,9,29,IA054,-9,-125,0,0
9,3,4,18,IA059,2,-114,0,0
10,3,27,1,IA069,0,0,13,5
10,3,27,21,IA049,-91,-117,0,0
10,3,9,24,IA002,-73,-120,0,0
10,3,13,24,IA002,-77,-120,0,0
10,3,27,27,IA049,-91,-123,0,0
11,3,7,1,IA069,0,0,13,5
11,3,12,13,IA059,1,-109,0,0
11,3,8,22,IA049,-4,0,6,2
12,3,31,0,IA042,97,-96,0,0
12,3,24,6,IA010,0,-102,0,0
15,3,15,27,IA057,17,-123,0,0
15,3,23,31,IA069,0,0,13,5
16,3,2,1,IA055,-6,0,8,2
16,3,12,18,IA049,-12,-114,0,0
16,3,19,18,IA049,-19,-114,0,0
16,3,26,18,IA051,-26,-114,0,0
16,3,31,18,IA051,-31,-114,0,0
16,3,26,20,IA051,0,-116,0,0
16,3,31,20,IA051,0,-116,0,0
17,3,2,0,IA053,0,0,0,0
17,3,7,31,IA069,0,0,13,5
19,3,26,11,IA021,-5,0,6,2
19,3,4,27,IA013,1,-123,0,0
20,3,11,6,IA002,117,-102,0,0
20,3,15,6,IA002,113,-102,0,0
20,3,9,14,IA049,-7,0,9,2
20,3,21,14,IA049,0,-3,2,5
20,3,6,24,CHECKPOINT,5,-120,0,0
21,3,0,12,IA071,3,0,24,4
21,3,24,12,IA071,3,0,24,4
21,3,0,20,IA071,1,0,24,4
21,3,24,20,IA071,1,0,24,4
28,3,15,0,STAGE_GOAL,0,0,0,0
28,3,15,16,STAGE_GOAL,0,0,0,0
1,4,17,5,IA054,-49,123,0,0
1,4,28,5,IA069,1,0,13,5
2,4,25,1,IA049,-89,127,0,0
2,4,7,5,IA069,0,0,13,5
3,4,1,8,IA049,-97,120,0,0
3,4,8,8,IA049,-104,120,0,0
4,4,16,16,IA053,0,0,0,0
5,4,20,22,IA053,0,0,0,0
5,4,1,31,IA059,2,97,0,0
6,4,31,26,TOGGLE_PLAYER_LAYER__BACK,0,0,3,10
7,4,31,16,TOGGLE_PLAYER_LAYER__BACK,0,0,3,19
7,4,2,26,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,10
8,4,18,23,IA008,2,105,0,0
9,4,14,21,IA107,3,107,0,0
9,4,14,25,IA106,0,25,13,127
9,4,12,31,IA064,0,97,0,0
10,4,27,1,IA049,-91,127,0,0
10,4,15,19,IA063,1,109,0,0
10,4,13,20,IA106,-32,0,20,0
11,4,19,5,IA054,0,123,0,0
11,4,4,17,IA056,-100,111,0,0
11,4,27,20,IA072,12,4,-120,64
13,4,6,4,IA002,90,124,0,0
13,4,8,16,IA058,0,2,0,0
13,4,13,16,IA058,5,2,15,0
13,4,18,16,IA058,6,2,30,0
13,4,23,16,IA058,7,2,45,0
14,4,2,15,IA051,62,113,0,0
14,4,7,15,IA051,57,113,0,0
14,4,12,15,IA051,52,113,0,0
14,4,18,16,CHECKPOINT,2,112,0,0
15,4,13,29,IA054,19,99,0,0
16,4,4,28,IA091,8,5,11,2
16,4,4,28,IA091,12,5,11,2
16,4,4,28,IA091,0,5,11,2
16,4,4,28,IA091,4,5,11,2
17,4,11,4,IA002,-43,124,0,0
17,4,15,4,IA002,-47,124,0,0
17,4,0,14,IA049,-32,114,0,0
17,4,8,14,IA049,-40,114,0,0
19,4,3,29,IA069,0,0,13,5
19,4,28,30,IA106,12,1,12,0
19,4,30,30,IA070,1,0,8,4
21,4,13,8,IA049,83,120,0,0
21,4,18,8,IA049,78,120,0,0
21,4,17,24,IA059,0,104,0,0
21,4,29,24,IA059,1,104,0,0
22,4,3,10,IA055,0,0,6,2
22,4,28,16,IA053,0,0,0,0
22,4,9,24,IA059,1,104,0,0
24,4,13,14,IA065,-96,48,75,33
28,4,15,1,STAGE_GOAL,0,0,0,0
28,4,15,20,STAGE_GOAL,0,0,0,0
1,5,16,2,IA011,1,94,0,0
3,5,31,28,IA042,-127,0,0,0
4,5,15,1,IA059,0,95,0,0
4,5,25,2,IA059,1,94,0,0
6,5,30,31,IA074,34,65,0,0
8,5,29,0,IA065,6,0,60,34
9,5,0,1,IA065,76,37,65,35
9,5,14,17,IA107,1,79,0,0
10,5,31,30,IA068,-95,37,0,0
10,5,28,31,IA065,6,-1,30,36
12,5,27,14,IA042,101,0,0,0
13,5,14,15,IA008,1,81,0,0
13,5,18,15,IA008,2,81,0,0
13,5,22,15,IA008,1,81,0,0
13,5,26,15,IA008,2,81,0,0
15,5,11,21,IA069,0,0,13,5
15,5,10,26,IA001,22,70,0,0
16,5,28,8,IA091,10,5,2,10
16,5,28,8,IA091,14,5,2,10
16,5,28,8,IA091,2,5,2,11
16,5,28,8,IA091,6,5,2,10
17,5,19,5,IA054,0,91,0,0
18,5,30,6,IA049,-94,90,0,0
18,5,13,31,IA052,-77,65,0,0
19,5,28,0,IA106,12,-1,12,0
19,5,30,6,IA106,10,0,10,2
19,5,6,9,IA049,-102,87,0,0
19,5,30,12,IA106,10,0,10,4
19,5,30,18,IA106,10,0,10,6
19,5,3,21,IA069,0,0,13,5
19,5,30,24,IA106,10,0,10,8
19,5,30,30,IA106,10,0,20,10
20,5,6,0,IA106,-10,9,10,1
20,5,6,6,IA106,-10,9,10,3
20,5,6,12,IA106,-10,9,10,5
20,5,6,18,IA106,-10,9,10,7
20,5,6,24,IA106,-10,9,10,9
20,5,2,29,IA070,0,0,5,3
20,5,4,30,IA106,4,0,5,0
20,5,6,30,IA106,4,0,5,127
20,5,4,31,IA106,4,0,5,0
20,5,6,31,IA106,4,0,5,127
21,5,2,4,IA049,0,0,0,0
21,5,11,4,IA049,85,92,0,0
21,5,27,21,IA051,0,75,0,0
22,5,16,3,IA049,48,93,0,0
22,5,24,3,IA049,0,0,0,0
22,5,1,18,IA068,63,40,1,0
22,5,2,19,IA065,-6,0,30,39
22,5,1,21,IA051,0,75,0,0
24,5,15,15,IA058,0,6,0,0
24,5,22,15,IA058,1,6,15,0
24,5,29,15,IA058,2,6,30,0
24,5,1,16,IA055,-5,0,7,2
25,5,4,15,IA058,3,6,45,0
25,5,11,15,IA058,4,6,60,0
25,5,1,29,IA049,-33,67,0,0
25,5,5,29,IA049,-37,67,0,0
25,5,9,29,IA049,-41,67,0,0
25,5,17,30,IA054,4,6,-16,0
28,5,15,4,STAGE_GOAL,0,0,0,0
28,5,15,21,STAGE_GOAL,0,0,0,0
7,6,16,9,IA044,16,55,0,0
7,6,27,19,IA054,0,45,0,0
8,6,2,0,IA049,0,0,9,2
8,6,5,22,IA067,60,0,56,0
8,6,8,22,IA065,76,37,80,31
8,6,5,23,IA065,5,0,30,30
8,6,20,29,IA065,14,0,30,32
9,6,0,29,IA073,80,33,1,0
11,6,23,26,IA059,1,38,0,0
11,6,31,27,IA052,0,37,0,0
12,6,15,21,IA055,0,0,6,2
13,6,16,7,IA069,1,0,13,5
13,6,2,10,IA061,1,0,6,2
13,6,14,12,IA001,82,52,0,0
13,6,4,24,IA053,92,0,0,0
13,6,18,30,CHECKPOINT,4,34,0,0
14,6,13,26,IA049,51,38,0,0
14,6,13,30,IA049,51,34,0,0
15,6,9,8,IA059,2,56,0,0
15,6,23,14,IA055,0,0,7,2
15,6,16,27,IA055,-6,0,8,2
15,6,1,30,IA052,31,34,0,0
16,6,16,7,IA008,2,57,0,0
16,6,21,7,IA008,2,57,0,0
16,6,26,7,IA008,2,57,0,0
16,6,31,7,IA008,2,57,0,0
16,6,7,12,IA001,-7,52,0,0
17,6,26,9,IA062,-58,55,0,0
18,6,13,4,IA052,-77,60,0,0
18,6,13,9,IA052,-77,55,0,0
18,6,25,19,IA054,-89,45,0,0
19,6,6,1,IA049,-102,63,0,0
19,6,28,2,IA003,-124,62,0,0
19,6,18,12,IA001,-114,52,0,0
20,6,2,23,IA045,126,41,0,0
21,6,13,1,IA054,83,63,0,0
21,6,30,3,IA048,0,0,5,2
21,6,26,15,IA049,70,49,0,0
21,6,2,18,IA106,0,24,15,0
21,6,21,25,IA056,75,39,0,0
22,6,15,1,IA054,0,63,0,0
22,6,3,15,IA049,61,49,0,0
24,6,1,13,IA054,-1,51,0,0
28,6,15,4,STAGE_GOAL,0,0,0,0
28,6,15,20,STAGE_GOAL,0,0,0,0
8,7,2,0,IA056,-2,32,0,0
9,7,0,4,IA010,0,28,0,0
10,7,29,5,IA054,-93,27,0,0
11,7,31,1,IA052,0,31,0,0
11,7,10,4,IA049,-106,28,0,0
11,7,20,4,IA049,-116,28,0,0
12,7,23,17,IA069,0,0,13,5
12,7,19,20,IA059,1,12,0,0
12,7,8,28,IA001,120,4,0,0
13,7,25,2,IA067,60,0,56,0
13,7,25,3,IA065,8,2,30,1
13,7,30,3,IA065,76,38,60,31
13,7,29,15,IA052,67,17,0,0
13,7,29,20,IA052,67,12,0,0
13,7,6,22,IA001,90,10,0,0
13,7,14,23,IA008,1,9,0,0
14,7,10,6,IA021,0,0,4,2
14,7,9,21,IA050,4,6,7,2
14,7,9,21,IA050,6,6,7,2
14,7,9,21,IA049,55,11,0,0
14,7,9,21,IA050,2,6,7,2
14,7,9,21,IA050,0,6,7,2
15,7,1,3,IA052,31,29,0,0
15,7,1,8,IA052,31,24,0,0
15,7,24,11,IA069,1,0,13,5
15,7,14,22,IA049,18,10,0,0
15,7,14,28,IA049,18,4,0,0
16,7,3,3,IA052,0,29,0,0
16,7,3,8,IA052,0,24,0,0
18,7,23,5,IA069,0,0,13,5
19,7,31,10,IA057,-127,22,0,0
19,7,3,17,IA069,0,0,13,5
19,7,24,17,IA022,-120,15,0,0
21,7,22,7,IA063,0,25,0,0
21,7,7,8,IA106,20,0,15,127
21,7,2,9,IA107,2,23,0,0
21,7,30,25,IA062,66,7,0,0
21,7,6,28,IA002,90,4,0,0
21,7,10,28,IA002,86,4,0,0
22,7,25,10,IA001,39,22,0,0
22,7,15,22,IA042,49,10,0,0
23,7,13,3,IA052,0,29,0,0
23,7,13,8,IA052,0,24,0,0
23,7,13,13,IA052,0,19,0,0
23,7,20,16,IA053,0,0,0,0
24,7,28,16,IA049,-28,16,0,0
28,7,15,3,STAGE_GOAL,0,0,0,0
28,7,15,17,STAGE_GOAL,0,0,0,0
8,8,20,2,IA011,0,-2,0,0
11,8,8,8,IA011,-104,-8,0,0
13,8,17,24,IA052,79,-24,0,0
13,8,17,29,IA052,79,-29,0,0
14,8,11,15,IA008,0,-15,0,0
14,8,15,15,IA054,49,-15,0,0
14,8,26,28,IA048,0,0,8,2
15,8,14,2,IA049,18,-2,0,0
15,8,5,15,IA054,0,-15,0,0
15,8,9,15,IA008,0,-15,0,0
16,8,23,0,IA072,16,3,-128,-64
16,8,4,6,IA065,6,0,30,32
16,8,7,6,IA068,0,33,0,0
16,8,21,17,IA055,0,0,7,2
16,8,8,26,IA005,-8,-26,0,0
16,8,3,29,IA052,0,-29,0,0
17,8,0,20,IA106,11,18,15,0
18,8,4,30,IA021,0,0,2,4
19,8,16,6,IA013,0,-6,0,0
19,8,22,18,IA061,-5,0,7,2
19,8,8,24,IA001,-104,-24,0,0
19,8,12,24,IA001,-108,-24,0,0
20,8,14,18,IA061,-5,0,7,2
20,8,0,24,IA001,-128,-24,0,0
20,8,4,24,IA001,124,-24,0,0
20,8,24,24,IA001,104,-24,0,0
20,8,28,24,IA001,100,-24,0,0
22,8,16,14,IA053,0,0,0,0
24,8,10,9,IA008,2,-9,0,0
25,8,18,26,CHECKPOINT,8,-26,0,0
28,8,15,0,STAGE_GOAL,0,0,0,0
28,8,15,14,STAGE_GOAL,0,0,0,0
28,8,15,26,STAGE_GOAL,1,0,0,0
29,8,13,15,IA021,83,-15,0,0
14,9,14,13,IA054,50,-45,0,0
15,9,6,13,IA054,0,-45,0,0
17,9,30,3,IA063,0,-35,0,0
17,9,15,4,IA106,20,0,15,1
17,9,10,5,IA107,2,-37,0,0
18,9,12,0,IA071,4,0,24,4
18,9,12,8,IA071,2,0,24,4
19,9,4,0,IA071,4,0,24,4
19,9,4,8,IA071,2,0,24,4
19,9,30,16,IA057,-126,-48,0,0
21,9,24,12,IA011,1,-44,0,0
22,9,3,12,CHECKPOINT,7,-44,0,0
23,9,27,4,IA072,23,5,104,96
14,10,26,4,IA072,17,9,8,-32
17,10,8,4,IA004,1,-68,0,0
18,10,22,4,IA001,-86,-68,0,0
