Adv2,INTERACTABLES,17,32,,,,,
12,14,16,6,IA008,1,58,0,0
4,15,13,25,IA111,115,20,1,1
5,15,7,11,IA071,1,0,4,12
5,15,17,11,IA071,2,0,4,12
6,15,18,13,IA004,46,19,0,0
6,15,18,17,IA004,46,15,0,0
6,15,16,25,IA114,1,7,0,0
8,15,20,4,IA004,-20,28,0,0
8,15,20,8,IA004,-20,24,0,0
9,15,22,21,IA005,-54,11,0,0
9,15,1,24,IA022,-33,8,0,0
10,15,0,18,IA014,1,14,0,0
4,16,13,14,IA110,0,-40,0,0
4,16,14,29,IA021,0,0,2,6
6,16,18,13,IA004,46,-13,0,0
6,16,18,17,IA090,0,0,18,21
6,16,27,27,IA103,37,-27,0,0
7,16,4,13,IA012,0,-13,0,0
8,16,19,4,IA091,15,5,8,2
8,16,19,4,IA091,4,5,8,2
8,16,19,4,IA091,9,5,8,2
8,16,5,26,IA008,1,-26,0,0
9,16,8,25,IA001,-40,-25,0,0
10,16,31,9,IA093,0,0,2,5
11,16,11,4,IA093,0,0,2,5
11,16,5,6,IA093,0,-3,2,5
13,16,1,1,IA031,0,-1,0,0
13,16,14,2,IA022,82,-2,0,0
13,16,21,2,IA022,75,-2,0,0
13,16,8,25,IA031,88,0,0,0
14,16,11,1,IA031,53,0,0,0
4,17,10,2,IA090,0,0,18,14
4,17,19,9,IA103,109,-41,0,0
5,17,14,17,IA004,82,-49,0,0
5,17,14,21,IA090,0,0,18,21
5,17,23,31,IA103,73,-63,0,0
9,17,6,6,IA010,1,-38,0,0
10,17,24,14,IA069,0,0,13,5
10,17,31,18,IA099,1,-50,0,0
11,17,1,0,IA069,0,0,13,5
11,17,8,4,IA099,1,-36,0,0
12,17,11,8,IA069,0,0,13,5
12,17,18,12,IA099,1,-44,0,0
12,17,1,13,IA015,0,-45,0,0
12,17,27,13,IA069,0,0,13,5
13,17,6,13,IA069,0,0,13,5
13,17,2,17,IA099,1,-49,0,0
13,17,13,17,IA099,1,-49,0,0
13,17,31,22,IA093,0,0,2,5
13,17,25,28,IA093,0,-3,2,5
14,17,14,25,IA004,50,-57,0,0
14,17,14,29,IA004,50,-61,0,0
4,18,12,22,IA008,2,-86,0,0
9,18,16,23,IA022,-48,-87,0,0
10,18,25,9,IA001,-89,-73,0,0
10,18,28,15,IA013,0,-79,0,0
10,18,19,24,IA006,-83,-88,0,0
10,18,23,24,IA006,-87,-88,0,0
11,18,5,19,IA069,1,0,13,5
11,18,11,23,IA099,0,-87,0,0
13,18,19,0,IA093,0,0,2,4
14,18,14,1,IA004,50,-65,0,0
16,18,2,5,IA001,-2,-69,0,0
16,18,6,5,IA001,-6,-69,0,0
6,19,28,12,IA021,0,0,2,4
6,19,26,26,IA008,1,-122,0,0
7,19,4,5,IA081,0,0,4,2
7,19,18,31,IA025,14,-127,0,0
7,19,28,31,IA025,4,-127,0,0
8,19,16,0,IA021,0,0,2,8
8,19,14,26,IA010,1,-122,0,0
10,19,20,4,IA021,0,0,2,5
11,19,1,0,IA025,-97,-96,0,0
11,19,6,13,IA001,-102,-109,0,0
11,19,10,13,IA005,-106,-109,0,0
15,19,9,10,IA008,2,-106,0,0
4,20,27,14,IA069,0,0,13,5
5,20,0,2,IA069,1,0,13,5
5,20,6,6,IA099,0,122,0,0
5,20,2,18,IA099,1,110,0,0
5,20,6,29,IA031,90,0,0,0
8,20,17,15,IA106,0,40,20,1
8,20,23,15,IA110,-8,0,2,0
9,20,24,25,IA012,0,103,0,0
10,20,26,10,IA083,-16,0,48,2
11,20,15,10,IA083,-37,0,48,2
11,20,30,29,IA069,0,0,9,5
12,20,2,15,IA110,45,0,3,0
13,20,1,3,IA106,80,0,60,2
13,20,23,14,IA069,1,0,12,5
13,20,1,15,IA106,0,-18,20,1
13,20,28,18,IA099,0,110,0,0
14,20,17,3,IA111,47,20,0,3
14,20,27,17,IA023,37,111,0,0
14,20,7,27,IA069,0,0,13,5
14,20,18,27,IA069,0,0,13,5
14,20,29,27,IA069,0,0,13,5
14,20,14,31,IA099,1,97,0,0
14,20,25,31,IA099,1,97,0,0
15,20,4,20,IA069,0,0,13,5
15,20,11,24,IA099,1,104,0,0
15,20,4,31,IA099,1,97,0,0
4,21,28,17,TOGGLE_PLAYER_LAYER__BACK,0,0,2,4
4,21,29,17,TOGGLE_PLAYER_LAYER__BACK,0,0,18,3
5,21,26,0,IA069,1,0,9,5
5,21,30,4,IA099,2,92,0,0
5,21,13,17,TOGGLE_PLAYER_LAYER__BACK,0,0,3,4
5,21,0,20,CHECKPOINT,2,76,0,0
5,21,14,24,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,11
5,21,17,24,TOGGLE_PLAYER_LAYER__BACK,0,0,3,11
6,21,14,30,IA111,50,30,3,5
7,21,4,10,IA011,2,86,0,0
7,21,13,19,IA106,0,16,10,3
7,21,13,31,IA106,-34,0,25,4
8,21,5,19,IA106,-26,0,15,2
8,21,17,19,IA106,52,0,45,2
9,21,18,9,IA031,-50,0,0,0
10,21,4,6,IA069,1,0,13,5
10,21,16,6,IA069,1,0,13,5
10,21,10,10,IA099,0,86,0,0
10,21,22,10,IA099,0,86,0,0
10,21,15,17,IA069,0,0,13,6
10,21,26,17,IA069,0,0,13,6
10,21,1,19,IA111,-65,30,2,3
10,21,22,21,IA099,1,75,0,0
11,21,8,9,IA013,0,87,0,0
11,21,5,17,IA069,0,0,13,6
11,21,1,21,IA099,1,75,0,0
11,21,12,21,IA099,1,75,0,0
11,21,29,21,IA081,0,0,8,2
12,21,3,1,IA099,3,95,0,0
12,21,16,21,IA031,112,0,0,0
8,22,5,11,IA106,0,-26,15,1
9,22,28,6,IA083,-8,0,76,2
9,22,9,11,IA110,-38,0,2,0
9,22,23,19,IA069,0,0,13,5
9,22,30,22,IA099,1,42,0,0
11,22,16,6,IA083,-60,0,76,2
11,22,4,18,IA055,0,0,5,2
11,22,8,28,TOGGLE_PLAYER_LAYER__BACK,0,0,6,3
11,22,29,30,TOGGLE_PLAYER_LAYER__BACK,0,0,3,4
11,22,8,31,TOGGLE_PLAYER_LAYER__BACK,0,0,3,19
11,22,11,31,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,20
12,22,17,28,IA071,1,0,4,10
12,22,0,30,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,4
13,22,1,28,IA071,2,0,4,10
14,22,2,8,IA004,62,56,0,0
14,22,2,12,IA004,62,52,0,0
4,23,13,15,IA106,36,0,45,1
5,23,17,15,IA106,0,24,30,2
8,23,25,26,IA021,0,-4,2,6
8,23,14,30,IA008,1,2,0,0
8,23,3,31,IA022,-3,1,0,0
9,23,4,21,IA081,0,0,2,5
10,23,16,21,IA013,0,11,0,0
12,23,17,6,IA071,1,0,4,16
13,23,1,6,IA071,2,0,4,15
4,24,2,4,IA003,126,-4,0,0
4,24,2,8,IA003,126,-8,0,0
4,24,2,12,IA003,126,-12,0,0
4,24,2,16,IA003,126,-16,0,0
4,24,13,31,IA110,0,-50,2,0
5,24,17,7,IA106,40,0,45,3
6,24,21,7,IA111,43,30,2,4
7,24,26,2,IA021,0,0,2,8
7,24,26,29,TOGGLE_PLAYER_LAYER__BACK,0,0,10,3
8,24,3,29,TOGGLE_PLAYER_LAYER__BACK,0,0,10,3
8,24,10,29,TOGGLE_PLAYER_LAYER__BACK,0,0,3,4
10,24,13,7,IA021,0,0,2,4
10,24,25,9,IA031,-89,0,0,0
10,24,22,25,IA012,0,-25,0,0
10,24,22,28,IA003,-86,-28,0,0
12,24,18,6,IA022,110,-6,0,0
12,24,10,9,IA001,118,-9,0,0
14,24,2,16,IA004,62,-16,0,0
14,24,2,20,IA004,62,-20,0,0
4,25,25,13,IA023,103,-45,0,0
5,25,8,5,IA013,0,-37,0,0
5,25,29,21,IA021,0,0,2,4
6,25,14,9,IA055,0,0,2,6
7,25,18,3,TOGGLE_PLAYER_LAYER__BACK,0,0,3,12
7,25,21,3,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,12
8,25,20,1,IA010,1,-33,0,0
10,25,22,0,IA003,-86,-32,0,0
10,25,16,4,TOGGLE_PLAYER_LAYER__BACK,0,0,12,3
10,25,16,7,TOGGLE_PLAYER_LAYER__BACK,0,0,3,19
10,25,19,7,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,20
11,25,5,6,TOGGLE_PLAYER_LAYER__BACK,0,0,3,4
11,25,8,6,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,4
11,25,25,13,IA069,0,0,13,5
12,25,0,17,IA099,1,-49,0,0
12,25,20,25,IA091,4,5,2,8
12,25,20,25,IA091,9,5,2,8
12,25,20,25,IA091,15,5,2,8
13,25,10,1,IA031,86,-33,0,0
14,25,23,8,IA021,-6,0,7,2
14,25,4,25,IA023,60,-57,0,0
1,26,13,15,IA021,-5,0,6,2
1,26,6,29,IA001,-38,-93,0,0
1,26,10,29,IA001,-42,-93,0,0
2,26,6,30,IA008,0,-94,0,0
3,26,0,24,IA004,-96,-88,0,0
6,26,3,16,IA021,0,0,2,6
6,26,10,29,IA001,54,-93,0,0
6,26,14,29,IA001,50,-93,0,0
6,26,18,29,IA001,46,-93,0,0
6,26,22,29,IA001,42,-93,0,0
10,26,4,9,IA114,0,-73,0,0
10,26,31,17,IA031,-95,0,0,0
12,26,8,8,IA091,4,5,8,2
12,26,8,8,IA091,15,5,8,2
12,26,8,8,IA091,9,5,7,2
12,26,24,29,IA081,0,0,7,2
15,26,9,27,IA014,0,-91,0,0
1,27,2,10,IA008,1,-106,0,0
3,27,0,10,IA011,1,-106,0,0
4,27,19,9,CHECKPOINT,1,-105,0,0
4,27,24,10,IA008,0,-106,0,0
6,27,3,2,IA022,61,-98,0,0
6,27,24,22,IA003,40,-118,0,0
6,27,24,26,IA003,40,-122,0,0
6,27,8,30,IA022,56,-126,0,0
8,27,31,17,IA013,0,-113,0,0
9,27,27,8,IA014,0,-104,0,0
9,27,24,31,IA012,0,-127,0,0
12,27,8,24,IA083,-8,0,48,2
13,27,1,24,IA083,-33,0,48,2
14,27,5,2,IA022,59,-98,0,0
6,28,24,26,IA010,0,102,0,0
9,28,2,25,IA001,-34,103,0,0
11,28,22,2,IA008,0,126,0,0
11,28,20,28,IA013,0,100,0,0
4,29,28,30,IA011,2,66,0,0
6,29,10,17,IA001,54,79,0,0
7,29,9,26,IA026,1,0,4,4
10,29,13,6,IA021,-3,0,5,2
10,29,29,6,IA021,0,0,5,2
11,29,4,27,IA021,0,0,2,7
11,29,14,29,IA031,-110,0,0,0
12,29,21,19,IA014,0,77,0,0
13,29,12,4,IA022,84,92,0,0
14,29,3,1,IA023,61,95,0,0
5,30,22,5,IA001,74,59,0,0
5,30,26,5,IA001,70,59,0,0
5,30,30,5,IA001,66,59,0,0
8,30,28,6,IA022,-28,58,0,0
10,30,18,9,IA005,-82,55,0,0
11,30,6,9,IA001,-102,55,0,0
